 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 -- Summary of PEER Ground Motion Database Search Criteria --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnitude Min:,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnitude Max:,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rrup Min (km):,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rrup Max (km):,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rjb Min (km):,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rjb Max (km):,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vs30 Min (m/sec):,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vs30 Max (m/sec):,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D9-95 Min (sec):,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D9-95 Max (sec):,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scale Factor Min:,-1.00E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scale Factor Max:,99999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5,0.6830442,0.4210954,0.477,0.7775886,0.3810014,0.145,0.2079625,0.2147552,0.101,0.08003186,0.05095635,0.0248,0.6362801,0.9476469,0.513,0.4784207,0.3544959,0.184,0.2474744,0.2102652,0.135,0.1894117,0.1854761,0.098,0.8608236,0.3894557,0.208,0.4862536,0.4314985,0.265
0.55,0.4485966,0.4850271,0.386,1.020127,0.3599079,0.174,0.1498925,0.1306558,0.0821,0.07617427,0.04773595,0.0199,0.5592761,0.7835065,0.577,0.5147145,0.3794945,0.18,0.2516172,0.2534526,0.143,0.236253,0.3034792,0.158,0.8489347,0.4477367,0.195,0.488701,0.4506828,0.167
0.6,0.5503557,0.6037787,0.294,1.128719,0.3298971,0.186,0.09822422,0.102983,0.0645,0.07527815,0.05894098,0.023,0.6768752,0.6319045,0.517,0.6492279,0.3435382,0.156,0.2350745,0.2619826,0.105,0.2120394,0.2974645,0.119,0.6014314,0.4088665,0.144,0.3750484,0.4259611,0.115
0.65,0.6487209,0.8025851,0.262,0.9377721,0.373432,0.171,0.10061,0.1108651,0.0788,0.09063435,0.06047416,0.0218,0.7492633,0.532279,0.432,0.7114605,0.4600186,0.138,0.2068591,0.2277004,0.104,0.2742084,0.1957233,0.0712,0.4017623,0.350267,0.171,0.4379466,0.4855727,0.107
0.667,0.6554347,0.8701221,0.26,0.8683223,0.3465032,0.161,0.1107208,0.1141091,0.0792,0.09243289,0.05897419,0.0223,0.7615529,0.4813137,0.475,0.7661331,0.4975175,0.136,0.2090068,0.2079836,0.103,0.2949789,0.1603628,0.0763,0.3370898,0.3131588,0.146,0.4467965,0.4901873,0.0932
0.7,0.6636094,1.000237,0.303,0.7672168,0.2916527,0.192,0.1210409,0.09534952,0.0793,0.09332945,0.05905384,0.0196,0.8134103,0.4410818,0.477,0.8329003,0.5033463,0.126,0.2014832,0.1706646,0.0955,0.3189695,0.1160602,0.073,0.261398,0.2818758,0.11,0.4518481,0.3982998,0.0965
0.75,0.6786075,0.8715152,0.329,0.5724313,0.3292398,0.22,0.1241995,0.07317879,0.0509,0.09210002,0.05447695,0.0179,0.6683314,0.5877596,0.45,0.6823385,0.415654,0.107,0.1732691,0.1478167,0.0717,0.2991004,0.09728195,0.0735,0.2324831,0.2344687,0.0903,0.5308664,0.3477126,0.12
0.8,0.6629031,0.6854821,0.29,0.3797459,0.2516762,0.196,0.1445712,0.07675472,0.0646,0.1011017,0.0526064,0.0231,0.6400973,0.4998016,0.427,0.5035473,0.3616462,0.0813,0.145226,0.1853305,0.0788,0.280695,0.08017799,0.0717,0.2588697,0.201722,0.081,0.4925772,0.3753464,0.143
0.85,0.6887169,0.6103079,0.244,0.3278466,0.2242776,0.142,0.1620203,0.08919906,0.0704,0.1081228,0.04409114,0.0281,0.5773455,0.4031433,0.331,0.4344663,0.3294548,0.0772,0.1572746,0.2118332,0.0853,0.2362667,0.08046076,0.0599,0.257166,0.1451658,0.0751,0.4082758,0.4541024,0.117
0.9,0.6405607,0.5691758,0.185,0.3679179,0.171142,0.133,0.1643545,0.1072141,0.0585,0.1121504,0.03909067,0.0296,0.4543637,0.4425897,0.301,0.3930587,0.2646234,0.0674,0.1928338,0.1743148,0.102,0.1948193,0.08413336,0.0566,0.27049,0.1294774,0.0682,0.2885065,0.4169358,0.0961
0.95,0.5166181,0.5561822,0.209,0.3227975,0.2000881,0.142,0.1521341,0.09095362,0.0606,0.1108773,0.03375845,0.0251,0.3875226,0.5170711,0.327,0.278255,0.2358334,0.0549,0.236434,0.1639523,0.108,0.1688678,0.105923,0.0545,0.238119,0.1326247,0.0715,0.2608066,0.3490963,0.0868
1,0.4027443,0.5292192,0.174,0.2648181,0.1803943,0.138,0.1479032,0.07992546,0.0564,0.1038806,0.0281083,0.023,0.354223,0.5412611,0.371,0.2400279,0.2121778,0.0441,0.2274133,0.1431676,0.0946,0.145869,0.1141747,0.0528,0.2346318,0.1537779,0.0929,0.3061337,0.369468,0.1
1.1,0.4604493,0.6387524,0.161,0.2406773,0.1840609,0.124,0.120007,0.07987385,0.0436,0.08303502,0.02901581,0.0211,0.226424,0.4771459,0.393,0.1687359,0.1626662,0.0445,0.2310348,0.1158734,0.0816,0.09954988,0.1127538,0.0538,0.1777499,0.1257885,0.111,0.3230031,0.2959926,0.0786
1.2,0.5314828,0.5776064,0.198,0.2553967,0.1932235,0.0956,0.09580343,0.0882855,0.0571,0.07017528,0.02805615,0.0233,0.1622998,0.3498027,0.332,0.1325162,0.1326287,0.046,0.2280445,0.1030431,0.0871,0.06749113,0.07141881,0.0384,0.1340698,0.1090821,0.0865,0.2499193,0.2297995,0.0551
1.3,0.4450195,0.4814051,0.172,0.2699711,0.1703584,0.0886,0.0786593,0.1037532,0.0513,0.0686669,0.03426712,0.025,0.211613,0.3149995,0.363,0.114159,0.1198584,0.037,0.2119953,0.1083324,0.0679,0.05505839,0.06288749,0.0284,0.1085376,0.09444745,0.0621,0.226976,0.2215396,0.0531
1.4,0.26137,0.4141911,0.118,0.2923687,0.2070658,0.0795,0.08323013,0.09750789,0.0562,0.06334046,0.04039123,0.0315,0.2162782,0.4136255,0.345,0.08867916,0.09733871,0.0336,0.1810085,0.1209316,0.0653,0.05394123,0.04793588,0.0272,0.07882024,0.06513104,0.0472,0.2625212,0.2012334,0.0672
1.5,0.2167453,0.3702302,0.117,0.2902516,0.2644185,0.0889,0.05742694,0.09185357,0.0655,0.05285668,0.05304517,0.0297,0.1868003,0.4546761,0.277,0.07924754,0.1174572,0.0336,0.2015215,0.1142398,0.0595,0.05340244,0.04343268,0.0316,0.06324182,0.05286657,0.0347,0.2451241,0.1870813,0.058
1.6,0.1907351,0.3621568,0.115,0.2840254,0.3064771,0.12,0.05758891,0.09206127,0.0547,0.05310417,0.05242413,0.0323,0.1790697,0.4759651,0.169,0.0690929,0.1228106,0.0244,0.1524301,0.09753096,0.0688,0.05364627,0.04984414,0.0328,0.07181467,0.04715218,0.033,0.2163169,0.1399814,0.0493
1.7,0.189779,0.3124781,0.0918,0.2571873,0.2810046,0.121,0.04984162,0.06604799,0.0359,0.04018368,0.04047109,0.0218,0.1566917,0.4655077,0.149,0.05873175,0.09618054,0.0217,0.1511287,0.1097406,0.0627,0.05302697,0.05665231,0.0357,0.08071642,0.04191541,0.0326,0.1959772,0.1504715,0.0405
1.8,0.1785184,0.2712034,0.0796,0.2160428,0.3332927,0.101,0.03866448,0.05191784,0.0276,0.03380404,0.03352126,0.0194,0.1539541,0.4275481,0.184,0.05162174,0.08674957,0.0224,0.1766924,0.1186915,0.0504,0.04584621,0.05420471,0.0324,0.08672067,0.04276047,0.0338,0.1610395,0.1275463,0.0335
1.9,0.1459328,0.2337865,0.0706,0.1887465,0.2826745,0.0778,0.03352408,0.04360133,0.0236,0.02985503,0.02729752,0.0182,0.1587479,0.4116742,0.201,0.04629075,0.07273673,0.0245,0.193394,0.1044038,0.0602,0.03975354,0.04940869,0.0258,0.09209232,0.04106223,0.0364,0.1220033,0.09017606,0.0335
2,0.1325914,0.1897236,0.061,0.157798,0.190388,0.0637,0.03297747,0.03420147,0.019,0.02469832,0.02106273,0.0153,0.1684227,0.4428958,0.207,0.04651204,0.05515179,0.0222,0.1966735,0.09558602,0.0592,0.03962434,0.0404757,0.0285,0.09714346,0.03473097,0.0376,0.09956715,0.07504014,0.0296
2.2,0.1053463,0.1385342,0.0568,0.1010996,0.1428714,0.0495,0.03185372,0.02580317,0.0169,0.01833463,0.01430654,0.012,0.2158963,0.3814951,0.17,0.0373187,0.04428343,0.0207,0.1214604,0.06883909,0.0481,0.0301139,0.02580758,0.0291,0.1151721,0.02913954,0.0447,0.06221342,0.05464618,0.0265
2.4,0.09572847,0.1533877,0.0571,0.08231108,0.1080607,0.0465,0.03056083,0.02609491,0.0186,0.013008,0.01099439,0.0126,0.2143177,0.341612,0.142,0.04116507,0.03210473,0.0225,0.09423674,0.05608362,0.0503,0.03213811,0.02578847,0.0291,0.119603,0.02844576,0.0408,0.04797085,0.05206367,0.0197
2.5,0.08184322,0.1652071,0.06,0.06313078,0.1052642,0.0403,0.02930599,0.02240943,0.02,0.01375395,0.01016351,0.012,0.2031738,0.3267703,0.145,0.03157908,0.03324181,0.0266,0.08625701,0.04806827,0.0454,0.0314879,0.02188243,0.029,0.1185172,0.02923822,0.0513,0.04303319,0.05120617,0.0179
2.6,0.08185907,0.1811229,0.06,0.06092803,0.1014874,0.0357,0.0269744,0.01887791,0.0203,0.01417695,0.01044369,0.0112,0.1756404,0.3188818,0.152,0.02798429,0.03172269,0.0265,0.07878168,0.04467785,0.0384,0.03239475,0.01999888,0.0279,0.1162764,0.03056921,0.0535,0.04570729,0.046272,0.0175
2.8,0.07305867,0.1769112,0.047,0.05295859,0.07795415,0.0352,0.02082499,0.01828326,0.018,0.01780546,0.01079428,0.00977,0.1310984,0.2940166,0.163,0.01810684,0.0250582,0.0168,0.05664565,0.04610944,0.0253,0.03092733,0.01665928,0.0295,0.1113702,0.03505411,0.0403,0.04554458,0.04394861,0.0202
3,0.04649236,0.1181169,0.0287,0.04451016,0.06358995,0.0321,0.016025,0.0194242,0.0149,0.01769417,0.01232016,0.00903,0.09918434,0.2385198,0.159,0.01814478,0.01966526,0.012,0.04692581,0.04180845,0.0193,0.02378119,0.01501237,0.0289,0.09713633,0.040564,0.0319,0.03231484,0.04599456,0.0193
3.2,0.03653437,0.1101883,0.0263,0.03644953,0.05073379,0.0299,0.01293853,0.01980442,0.0141,0.01526576,0.01272319,0.0112,0.08612208,0.1814926,0.162,0.02011407,0.02082886,0.0138,0.04355466,0.03773783,0.0185,0.02067369,0.01592659,0.0249,0.0913795,0.0421258,0.0317,0.02699947,0.04241572,0.0205
3.4,0.0421488,0.1096778,0.028,0.02933716,0.03924685,0.0284,0.01534563,0.02234514,0.0142,0.01300753,0.01315767,0.0104,0.08799469,0.1396248,0.159,0.0172223,0.01735747,0.0118,0.05457781,0.03479086,0.0192,0.01778608,0.01776669,0.0201,0.08514529,0.04399363,0.0326,0.02902475,0.04932911,0.0195
3.5,0.0429229,0.09979989,0.0295,0.02623506,0.03458823,0.0304,0.01677508,0.02160524,0.0141,0.01203977,0.0141589,0.0101,0.09050534,0.1252188,0.155,0.01765132,0.01862205,0.0113,0.05798913,0.03167557,0.0211,0.01488081,0.01931384,0.018,0.08328614,0.04323518,0.032,0.02688701,0.04886213,0.0188
3.6,0.04217927,0.08862351,0.0304,0.02665913,0.03276969,0.0313,0.01799456,0.02222983,0.0134,0.01109867,0.01524099,0.00925,0.092523,0.1143281,0.15,0.01828807,0.01796077,0.0114,0.05856585,0.02971826,0.0226,0.01355896,0.01952562,0.0163,0.08058676,0.04111256,0.0315,0.02234323,0.04611348,0.0179
3.8,0.04876531,0.07599688,0.0285,0.0318841,0.02522619,0.0293,0.01910589,0.02211192,0.0108,0.00938907,0.01670798,0.00891,0.09315974,0.09948061,0.136,0.01988188,0.01675126,0.0104,0.05051375,0.02468621,0.0194,0.01146062,0.01778019,0.0148,0.0781843,0.03661197,0.0298,0.01959435,0.04849447,0.0176
4,0.0419469,0.07406761,0.0279,0.02917852,0.02892863,0.0256,0.01810228,0.02023657,0.0112,0.00806705,0.01577751,0.00955,0.0873244,0.0898833,0.118,0.02073626,0.01553319,0.00836,0.05183613,0.0241754,0.014,0.00930529,0.02225328,0.0142,0.07378789,0.03403873,0.028,0.02175754,0.04871746,0.015
4.2,0.04032161,0.06080035,0.0249,0.02648282,0.02862477,0.0216,0.01566758,0.01958765,0.0119,0.00758575,0.01502353,0.0101,0.07870369,0.08381866,0.101,0.01945162,0.0176698,0.00847,0.04850862,0.02193085,0.0132,0.00727247,0.0266879,0.0123,0.06853918,0.031014,0.0268,0.01942458,0.04104329,0.0122
4.4,0.03681054,0.04631723,0.0195,0.02269494,0.02420126,0.0189,0.01552714,0.01915974,0.0125,0.00801114,0.01456884,0.00925,0.07078853,0.08562397,0.0882,0.01707305,0.01686914,0.00918,0.04230203,0.02448467,0.0132,0.00591962,0.02254171,0.0102,0.06349044,0.02814619,0.0252,0.01729362,0.04056015,0.00965
4.6,0.03432643,0.04084442,0.0152,0.01776316,0.02063611,0.0164,0.01520415,0.01893022,0.0125,0.00823729,0.0134867,0.00975,0.0623835,0.0842118,0.0784,0.01440133,0.01579474,0.00823,0.03371378,0.02572126,0.0109,0.00466554,0.0168047,0.00875,0.05852163,0.02711267,0.0237,0.01897549,0.03529448,0.00944
4.8,0.03158522,0.04257772,0.0138,0.0140244,0.01988592,0.0147,0.01368158,0.01911321,0.0122,0.0081181,0.01314952,0.0103,0.0552339,0.07814609,0.071,0.01194856,0.01590631,0.00721,0.0262163,0.02173286,0.00867,0.00377652,0.01587044,0.00738,0.0537811,0.02646107,0.0225,0.018479,0.03089103,0.00887
5,0.02851615,0.04309838,0.0144,0.01297885,0.01907432,0.0133,0.01206168,0.01977849,0.0117,0.00780908,0.01286302,0.0114,0.05456474,0.08133069,0.0666,0.01105607,0.01750283,0.00744,0.02313161,0.01557702,0.00899,0.003451,0.01520768,0.00612,0.04969066,0.0259444,0.0208,0.01742027,0.02834932,0.00767
5.5,0.02111536,0.03887104,0.0151,0.0094922,0.02060884,0.00968,0.012009,0.02062212,0.0126,0.00912822,0.01246133,0.013,0.04732883,0.07318683,0.0625,0.01264221,0.01664907,0.00863,0.02330872,0.0100005,0.0111,0.00305599,0.02145895,0.00512,0.04191544,0.02492102,0.0162,0.01584059,0.02165783,0.00635
6,0.01708579,0.03796383,0.0154,0.00653989,0.019015,0.00746,0.01558554,0.01950046,0.0124,0.01111041,0.01273296,0.0122,0.05581551,0.0617072,0.0576,0.01264548,0.01359813,0.00717,0.02132005,0.01026191,0.0114,0.00250772,0.02013691,0.00437,0.03480483,0.02284095,0.0146,0.01152697,0.01655772,0.00516
6.5,0.01439475,0.02484383,0.0119,0.00623987,0.0130944,0.00729,0.01758415,0.01758942,0.0127,0.01435847,0.0136295,0.0111,0.04330142,0.0586472,0.0478,0.01125312,0.0112825,0.00654,0.01763427,0.01078002,0.0107,0.00205997,0.01820952,0.00327,0.03292439,0.02074326,0.0123,0.00918316,0.0124793,0.00401
7,0.01195404,0.01774621,0.0112,0.00530433,0.01251212,0.00703,0.0184482,0.01666795,0.0119,0.01659396,0.01674511,0.00972,0.03004957,0.05069817,0.0425,0.01012109,0.00895448,0.00493,0.01397843,0.00930271,0.00672,0.00167303,0.01576988,0.00216,0.03352579,0.01946233,0.00973,0.00775717,0.00946931,0.00319
7.5,0.0095186,0.01935519,0.00962,0.00466764,0.01213386,0.0064,0.01747327,0.01435732,0.0117,0.01681791,0.01821632,0.00771,0.02600588,0.04835721,0.036,0.00906937,0.00770755,0.00512,0.01268873,0.00663274,0.00439,0.00134712,0.00981699,0.00176,0.0322599,0.01856561,0.00734,0.00749366,0.00743681,0.0029
8,0.00837968,0.02072011,0.00894,0.00422757,0.00987019,0.00565,0.01558985,0.01376255,0.011,0.01620448,0.01772547,0.00662,0.02658717,0.03990399,0.0286,0.01237224,0.00768236,0.0041,0.01254678,0.00544519,0.00285,0.00111551,0.00638603,0.00153,0.03211207,0.01707238,0.00567,0.00699043,0.00604748,0.00273
8.5,0.00738152,0.01906998,0.00798,0.00379741,0.00872447,0.00501,0.01453117,0.01285338,0.00955,0.01493486,0.01620171,0.00586,0.02071777,0.02928794,0.025,0.01254231,0.0075776,0.0041,0.01119818,0.00493338,0.00248,0.00097162,0.00561029,0.00133,0.03048542,0.01594492,0.00459,0.0065555,0.00537039,0.00276
9,0.00706298,0.01636049,0.00689,0.0033849,0.00837495,0.00477,0.01339878,0.01164785,0.00856,0.01277814,0.01447867,0.00525,0.01613859,0.02120064,0.0226,0.01029228,0.00554932,0.00406,0.00979294,0.00445836,0.00223,0.00087989,0.00499464,0.00116,0.02741127,0.01472094,0.0037,0.00599097,0.00472942,0.00283
9.5,0.00617913,0.01438474,0.00582,0.0030004,0.00691521,0.00534,0.01180498,0.00999241,0.00794,0.01107155,0.01253058,0.00499,0.01167338,0.01930672,0.0199,0.00693462,0.00515699,0.00332,0.00815734,0.00385113,0.00177,0.00080764,0.00450559,0.00101,0.02457494,0.01309612,0.00301,0.00598562,0.00402661,0.00279
10,0.00595211,0.01149326,0.00487,0.00265125,0.00517558,0.00457,0.00981568,0.00797623,0.00689,0.00966835,0.01100168,0.00447,0.00962957,0.01726863,0.0174,0.00500029,0.0045405,0.00246,0.00575043,0.00423281,0.00163,0.00073798,0.00418349,0.000887,0.02175669,0.0120845,0.00261,0.00558373,0.00335393,0.00267
11,0.00532769,0.00713345,0.00365,0.00206723,0.00520538,0.00349,0.00749841,0.00526997,0.00519,0.00673951,0.00823623,0.00332,0.00833529,0.01293447,0.0129,0.00345726,0.00296059,0.00179,0.0037914,0.00354807,0.00111,0.00059747,0.00356832,0.000701,0.01636699,0.01005846,0.00202,0.00520495,0.00327034,0.00229
12,0.00444308,0.00557607,0.00315,0.00162528,0.0063207,0.00381,0.00590141,0.00413878,0.00402,0.00538136,0.00649676,0.00264,0.0070916,0.01038508,0.00941,0.00331035,0.00248195,0.00182,0.00294896,0.00303273,0.000853,0.00047566,0.00329308,0.00057,0.01244001,0.00780021,0.00159,0.00545912,0.00331134,0.00198
13,0.00344708,0.0051001,0.00306,0.00131292,0.00651848,0.0033,0.004461,0.00354874,0.00328,0.00424849,0.005382,0.00203,0.00599848,0.00860031,0.00693,0.00348341,0.00220128,0.00156,0.0025969,0.00243882,0.000719,0.00038751,0.00238797,0.000477,0.00982728,0.00596585,0.00129,0.0048527,0.00324931,0.00155
14,0.00259595,0.00461811,0.00267,0.00116498,0.00592739,0.00282,0.00335016,0.00302156,0.00263,0.00333692,0.00433017,0.00173,0.00507901,0.00717127,0.00519,0.0037079,0.00233012,0.00105,0.00259722,0.00188177,0.000675,0.00032916,0.00146964,0.000407,0.00793505,0.0049085,0.00107,0.00397962,0.00311623,0.00128
15,0.00194954,0.00396389,0.00235,0.00103374,0.0049113,0.00198,0.00254044,0.00256507,0.00208,0.00262599,0.00362239,0.00144,0.0043208,0.00600376,0.00407,0.00354442,0.0025993,0.000955,0.0023181,0.00142333,0.00059,0.00029032,0.00118993,0.000354,0.00639041,0.0039882,0.000913,0.00305014,0.00286986,0.00108
20,0.00095451,0.00160499,0.000885,0.00059014,0.00214454,0.000676,0.00121579,0.00120233,0.000853,0.00103709,0.00177754,0.000571,0.00214052,0.00327536,0.00238,0.00103704,0.00213163,0.000962,0.00080758,0.00072928,0.000314,0.00018394,0.00080509,0.0002,0.0028448,0.00176393,0.000506,0.0017354,0.00185503,0.000678
